item_id,name_en,category,subcategory,rarity,buy_price,sell_price,carry_limit,points,icon_name,icon_color,description_en
486,Hero's Streamstone: Ranged,material,,8,,20000,,,Streamstone,Beige,A material used by legendary heroes. Used to bring out the hidden power in light bowguns and heavy bowguns.
997,Decayed Crystal,material,,9,,800,,,Ore,Green,Ore obtained in the Guiding Lands' forest region. Subterranean energy has caused the ore to crystallize.
998,Forest Crystal,material,,9,,1200,,,Ore,Green,Ore obtained in the Guiding Lands' forest region. Greater underground energy has yielded larger crystals.
1075,Prosperous Crystal,material,,10,,1600,,,Ore,Green,Ore obtained in the Guiding Lands' forest region. The energy it holds is palpable to the touch.
1076,Guiding Forest Crystal,material,,11,,2000,,,Ore,Green,Ore obtained in the Guiding Lands' forest region. A massive crystal formed by miraculous earthen energy.
999,Cracked Crystal,material,,9,,800,,,Ore,Beige,Ore obtained in the Guiding Lands' wildspire region. Subterranean energy has caused the ore to crystallize.
1000,Wasteland Crystal,material,,9,,1200,,,Ore,Beige,Ore obtained in the Guiding Lands' wildspire region. Greater underground energy has yielded larger crystals.
1001,Serene Crystal,material,,10,,1600,,,Ore,Beige,Ore obtained in the Guiding Lands' wildspire region. The energy it holds is palpable to the touch.
1002,Guiding Wasteland Crystal,material,,11,,2000,,,Ore,Beige,Ore obtained in the Guiding Lands' wildspire region. A massive crystal formed by miraculous earthen energy.
1003,Pale Crystal,material,,9,,800,,,Ore,Violet,Ore obtained in the Guiding Lands' coral region. Subterranean energy has caused the ore to crystallize.
1004,Reef Crystal,material,,9,,1200,,,Ore,Violet,Ore obtained in the Guiding Lands' coral region. Greater underground energy has yielded larger crystals.
1077,Deepsea Crystal,material,,10,,1600,,,Ore,Violet,Ore obtained in the Guiding Lands' coral region. The energy it holds is palpable to the touch.
1005,Guiding Reef Crystal,material,,11,,2000,,,Ore,Violet,Ore obtained in the Guiding Lands' coral region. A massive crystal formed by miraculous earthen energy.
1006,Distorted Crystal,material,,9,,800,,,Ore,Beige,Ore obtained in the Guiding Lands' rotted region. Subterranean energy has caused the ore to crystallize.
1007,Effluvial Crystal,material,,9,,1200,,,Ore,Beige,Ore obtained in the Guiding Lands' rotted region. Greater underground energy has yielded larger crystals.
1008,Twilight Crystal,material,,10,,1600,,,Ore,Beige,Ore obtained in the Guiding Lands' rotted region. The energy it holds is palpable to the touch.
1078,Guiding Effluvial Crystal,material,,11,,2000,,,Ore,Beige,Ore obtained in the Guiding Lands' rotted region. A massive crystal formed by miraculous earthen energy.
1079,Melted Crystal,material,,9,,800,,,Ore,Red,Ore obtained in the Guiding Lands' volcanic region. Subterranean energy has caused the ore to crystallize.
1080,Magma Crystal,material,,9,,1200,,,Ore,Red,Ore obtained in the Guiding Lands' volcanic region. Greater underground energy has yielded larger crystals.
1081,Hellfire Crystal,material,,10,,1600,,,Ore,Red,Ore obtained in the Guiding Lands' volcanic region. The energy it holds is palpable to the touch.
1082,Guiding Magma Crystal,material,,11,,2000,,,Ore,Red,Ore obtained in the Guiding Lands' volcanic region. A massive crystal formed by miraculous earthen energy.
1258,Frozen Crystal,material,,9,,800,,,Ore,White,Ore obtained in the Guiding Lands' tundra region. Subterranean energy has caused the ore to crystallize.
1259,Rime Crystal,material,,9,,1200,,,Ore,White,Ore obtained in the Guiding Lands' tundra region. Greater underground energy has yielded larger crystals.
1260,Daybreak Crystal,material,,10,,1600,,,Ore,White,Ore obtained in the Guiding Lands' tundra region. The energy it holds is palpable to the touch.
1261,Guiding Rime Crystal,material,,11,,2000,,,Ore,White,Ore obtained in the Guiding Lands' tundra region. A massive crystal formed by miraculous earthen energy.
1009,Mossy Greatbone,material,,9,,800,,,Bone,Green,Bone obtained in the Guiding Lands' forest region. Subterranean energy has altered its material properties.
1010,Woodland Greatbone,material,,9,,1200,,,Bone,Green,"Bone obtained in the Guiding Lands' forest region. Weathered as it is, its weight attests to its power."
1045,Slumbering Greatbone,material,,10,,1600,,,Bone,Green,Bone obtained in the Guiding Lands' forest region. Its curious form suggests untold potential.
1046,Guiding Forest Dragonbone,material,,11,,2000,,,Bone,Green,"Bone obtained in the Guiding Lands' forest region. Traces of a bygone overlord, drawn by an unknown force."
1011,Weathered Cragbone,material,,9,,800,,,Bone,Beige,Bone obtained in the Guiding Lands' wildspire region. Subterranean energy has altered its material properties.
1012,Wasteland Cragbone,material,,9,,1200,,,Bone,Beige,"Bone obtained in the Guiding Lands' wildspire region. Weathered as it is, its weight attests to its power."
1013,Tempered Cragbone,material,,10,,1600,,,Bone,Beige,Bone obtained in the Guiding Lands' wildspire region. Its curious form suggests untold potential.
1014,Guiding Wasteland Dragonbone,material,,11,,2000,,,Bone,Beige,"Bone obtained in the Guiding Lands' wildspire region. Traces of a bygone overlord, drawn by an unknown force."
1015,Vivid Crimsonbone,material,,9,,800,,,Bone,Pink,Bone obtained in the Guiding Lands' coral region. Subterranean energy has altered its material properties.
1016,Coral Crimsonbone,material,,9,,1200,,,Bone,Pink,"Bone obtained in the Guiding Lands' coral region. Weathered as it is, its weight attests to its power."
1083,Vibrant Crimsonbone,material,,10,,1600,,,Bone,Pink,Bone obtained in the Guiding Lands' coral region. Its curious form suggests untold potential.
1017,Guiding Reef Dragonbone,material,,11,,2000,,,Bone,Pink,"Bone obtained in the Guiding Lands' coral region. Traces of a bygone overlord, drawn by an unknown force."
1018,Malformed Frenzybone,material,,9,,800,,,Bone,Beige,Bone obtained in the Guiding Lands' rotted region. Subterranean energy has altered its material properties.
1019,Effluvial Frenzybone,material,,9,,1200,,,Bone,Beige,"Bone obtained in the Guiding Lands' rotted region. Weathered as it is, its weight attests to its power."
1020,Afflicted Frenzybone,material,,10,,1600,,,Bone,Beige,Bone obtained in the Guiding Lands' rotted region. Its curious form suggests untold potential.
1084,Guiding Rotted Dragonbone,material,,11,,2000,,,Bone,Beige,"Bone obtained in the Guiding Lands' rotted region. Traces of a bygone overlord, drawn by an unknown force."
1085,Simmering Wildbone,material,,9,,800,,,Bone,Red,Bone obtained in the Guiding Lands' volcanic region. Subterranean energy has altered its material properties.
1086,Volcanic Wildbone,material,,9,,1200,,,Bone,Red,"Bone obtained in the Guiding Lands' volcanic region. Weathered as it is, its weight attests to its power."
1087,Dragonscorched Wildbone,material,,10,,1600,,,Bone,Red,Bone obtained in the Guiding Lands' volcanic region. Its curious form suggests untold potential.
1088,Guiding Volcanic Dragonbone,material,,11,,2000,,,Bone,Red,"Bone obtained in the Guiding Lands' volcanic region. Traces of a bygone overlord, drawn by an unknown force."
1262,Hoary Icebone,material,,9,,800,,,Bone,Blue,Bone obtained in the Guiding Lands' tundra region. Subterranean energy has altered its material properties.
1263,Tundra Icebone,material,,9,,1200,,,Bone,Blue,"Bone obtained in the Guiding Lands' tundra region. Weathered as it is, its weight attests to its power."
1264,Everfrost Icebone,material,,10,,1600,,,Bone,Blue,Bone obtained in the Guiding Lands' tundra region. Its curious form suggests untold potential.
1265,Guiding Tundra Dragonbone,material,,11,,2000,,,Bone,Blue,"Bone obtained in the Guiding Lands' tundra region. Traces of a bygone overlord, drawn by an unknown force."
1021,Fierce Dragonvein Bone,material,,9,,2000,,,Bone,DarkRed,Bone obtained from large monsters in the Guiding Lands. Visibly stronger for having absorbed earthen energy.
1022,Heavy Dragonvein Bone,material,,9,,2500,,,Bone,Gray,Bone obtained from large monsters in the Guiding Lands. Notably heavier for having absorbed earthen energy.
1023,Dragonvein Solidbone,material,,10,,3000,,,Bone,Beige,Bone obtained from large monsters in the Guiding Lands. Strong as steel after absorbing earthen energy.
1024,Elder Dragonvein Bone,material,,11,,3500,,,Bone,Violet,Bone obtained from elder dragons in the Guiding Lands. More imposing for having absorbed earthen energy.
1089,Spiritvein Slogbone,material,,9,,4000,,,Bone,Gray,Bone obtained from tempered monsters in the Guiding Lands. Imbued with the same power as a streamstone.
1047,Spiritvein Solidbone,material,,10,,4500,,,Bone,Beige,Bone obtained from tempered monsters in the Guiding Lands. Drew in earthen energy to slake its endless thirst.
1048,Elder Spiritvein Bone,material,,11,,5000,,,Bone,Violet,Bone obtained from tempered monsters in the Guiding Lands. Proof of their status as true masters of the land.
1090,Spiritvein Gem Shard,material,,10,,7000,,,Streamstone,White,Gem obtained from tempered monsters in the Guiding Lands. Even a tiny sliver holds miraculous potential.
1091,Spiritvein Gem,material,,11,,14000,,,Streamstone,White,Gem obtained from tempered monsters in the Guiding Lands. Raw subterranean power given form.
1092,Great Spiritvein Gem,material,,11,,21000,,,Streamstone,White,Gem obtained from tempered monsters in the Guiding Lands. Rife with power from the dawn of creation.
1093,Rugged Mane,material,,9,,2000,,,Body,Gold,Very rare Great Jagras material. The Guiding Lands' energy fortifies the monsters living there.
1094,Colorful Plume,material,,9,,2000,,,Body,Orange,Very rare Kulu-Ya-Ku material. The Guiding Lands' energy fortifies the monsters living there.
1095,Fragrant Poison Sac,material,,9,,2000,,,Sac,Lime,Very rare Pukei-Pukei material. The Guiding Lands' energy fortifies the monsters living there.
1096,Tempered Poison Sac,material,,9,,4000,,,Sac,Lime,Very rare Tempered Pukei-Pukei material. A product of the brutal power struggle in the Guiding Lands.
1097,Hydrated Sac,material,,9,,2500,,,Sac,Orange,Very rare Coral Pukei-Pukei material. The Guiding Lands' energy fortifies the monsters living there.
1098,Tempered Torrent Sac,material,,9,,4500,,,Sac,Orange,Very rare Tempered Coral Pukei-Pukei material. A product of the brutal power struggle in the Guiding Lands.
1099,Muddy Crown,material,,9,,2000,,,Jaw,Beige,Very rare Barroth material. The Guiding Lands' energy fortifies the monsters living there.
1100,Tempered Crown,material,,9,,4000,,,Jaw,Beige,Very rare Tempered Barroth material. A product of the brutal power struggle in the Guiding Lands.
1101,Blinding Cathode,material,,9,,2000,,,Body,Cyan,Very rare Tobi-Kadachi material. The Guiding Lands' energy fortifies the monsters living there.
1102,Tempered Cathode,material,,9,,4000,,,Body,Cyan,Very rare Tempered Tobi-Kadachi material. A product of the brutal power struggle in the Guiding Lands.
1266,Enticing Viperthorn,material,,9,,2500,,,Body,Orange,Very rare Viper Tobi-Kadachi material. The Guiding Lands' energy fortifies the monsters living there.
1267,Tempered Viperthorn,material,,9,,4500,,,Body,Orange,Very rare Tempered Viper Tobi-Kadachi material. A product of the brutal power struggle in the Guiding Lands.
1103,Ancient Great Horn,material,,9,,2000,,,Fang,LightBeige,Very rare Banbaro material. The Guiding Lands' energy fortifies the monsters living there.
1104,Tempered Great Horn,material,,9,,4000,,,Fang,LightBeige,Very rare Tempered Banbaro material. A product of the brutal power struggle in the Guiding Lands.
1105,Flickering Flamepelt,material,,9,,2500,,,Hide,Pink,Very rare Anjanath material. The Guiding Lands' energy fortifies the monsters living there.
1106,Tempered Flamepelt,material,,9,,4500,,,Hide,Pink,Very rare Tempered Anjanath material. A product of the brutal power struggle in the Guiding Lands.
1107,Crackling Thunderpelt,material,,10,,3500,,,Hide,White,Very rare Fulgur Anjanath material. The Guiding Lands' energy fortifies the monsters living there.
1108,Tempered Thunderpelt,material,,10,,5500,,,Hide,White,Very rare Tempered Fulgur Anjanath material. A product of the brutal power struggle in the Guiding Lands.
1109,Queen's Scale,material,,9,,2500,,,Scale,Green,Very rare Rathian material. The Guiding Lands' energy fortifies the monsters living there.
1055,Tempered Green Scale,material,,9,,4500,,,Scale,Green,Very rare Tempered Rathian material. A product of the brutal power struggle in the Guiding Lands.
1110,Pink Scale,material,,9,,2500,,,Scale,Pink,Very rare Pink Rathian material. The Guiding Lands' energy fortifies the monsters living there.
1056,Tempered Pink Scale,material,,9,,4500,,,Scale,Pink,Very rare Tempered Pink Rathian material. A product of the brutal power struggle in the Guiding Lands.
1111,Dazzling Photophore+,material,,9,,2000,,,Body,Blue,Very rare Tzitzi-Ya-Ku material. The Guiding Lands' energy fortifies the monsters living there.
1112,Rubbery Shell,material,,9,,2500,,,Carapace,Pink,Very rare Paolumu material. The Guiding Lands' energy fortifies the monsters living there.
1113,Tempered Rubbery Shell,material,,9,,4500,,,Carapace,Pink,Very rare Tempered Paolumu material. A product of the brutal power struggle in the Guiding Lands.
1114,Obsidian Fur,material,,9,,2500,,,Hide,Violet,Very rare Nightshade Paolumu material. The Guiding Lands' energy fortifies the monsters living there.
1115,Tempered Hide,material,,9,,4500,,,Hide,Violet,Very rare Tempered Nightshade Paolumu material. A product of the brutal power struggle in the Guiding Lands.
1116,Night Hood,material,,9,,2000,,,Body,Gray,Very rare Great Girros material. The Guiding Lands' energy fortifies the monsters living there.
1117,Inkstained Oilshell+,material,,9,,2500,,,Body,White,Very rare Radobaan material. The Guiding Lands' energy fortifies the monsters living there.
1118,Tempered Oilshell+,material,,9,,4500,,,Body,White,Very rare Tempered Radobaan material. A product of the brutal power struggle in the Guiding Lands.
1119,Heavy Jaw,material,,9,,2000,,,Jaw,Blue,Very rare Dodogama material. The Guiding Lands' energy fortifies the monsters living there.
1120,Incandescent Magmafin,material,,10,,3000,,,Body,Gray,Very rare Lavasioth material. The Guiding Lands' energy fortifies the monsters living there.
1121,Tempered Magmafin,material,,10,,5000,,,Body,Gray,Very rare Tempered Lavasioth material. A product of the brutal power struggle in the Guiding Lands.
1122,Metallic Scute,material,,10,,3000,,,Body,Gold,Very rare Uragaan material. The Guiding Lands' energy fortifies the monsters living there.
1123,Tempered Scute,material,,10,,5000,,,Body,Gold,Very rare Tempered Uragaan material. A product of the brutal power struggle in the Guiding Lands.
1281,Coldblooded Icefang,material,,10,,3000,,,Fang,Orange,Very rare Barioth material. The Guiding Lands' energy fortifies the monsters living there.
